developer,month_year,network,total_commits
dbejarano820,May_2023,starknet,11
dbejarano820,November_2020,starknet,0
dbejarano820,November_2021,starknet,0
dbejarano820,November_2022,starknet,0
dbejarano820,November_2023,starknet,0
dbejarano820,October_2020,starknet,0
dbejarano820,October_2021,starknet,0
dbejarano820,October_2022,starknet,0
dbejarano820,October_2023,starknet,6
dbejarano820,September_2020,starknet,0
dbejarano820,September_2021,starknet,0
dbejarano820,September_2022,starknet,0
dbejarano820,September_2023,starknet,22
dcjanio,April_2022,starknet,0
dcjanio,April_2023,starknet,0
dcjanio,August_2022,starknet,0
dcjanio,August_2023,starknet,0
dcjanio,December_2022,starknet,0
dcjanio,December_2023,starknet,0
dcjanio,February_2022,starknet,0
dcjanio,February_2023,starknet,0
dcjanio,February_2024,starknet,0
dcjanio,January_2023,starknet,0
dcjanio,January_2024,starknet,0
dcjanio,July_2022,starknet,0
dcjanio,July_2023,starknet,0
dcjanio,June_2022,starknet,0
dcjanio,June_2023,starknet,0
dcjanio,March_2022,starknet,0
dcjanio,March_2023,starknet,0
dcjanio,March_2024,starknet,0
dcjanio,May_2022,starknet,0
dcjanio,May_2023,starknet,0
dcjanio,November_2022,starknet,0
dcjanio,November_2023,starknet,0
dcjanio,October_2022,starknet,0
dcjanio,October_2023,starknet,0
dcjanio,September_2022,starknet,0
dcjanio,September_2023,starknet,1
ddoktorski,April_2022,starknet,0
ddoktorski,April_2023,starknet,0
ddoktorski,August_2022,starknet,0
ddoktorski,August_2023,starknet,0
ddoktorski,December_2021,starknet,0
ddoktorski,December_2022,starknet,0
ddoktorski,December_2023,starknet,2
ddoktorski,February_2022,starknet,0
ddoktorski,February_2023,starknet,0
ddoktorski,February_2024,starknet,18
ddoktorski,January_2022,starknet,0
ddoktorski,January_2023,starknet,0
ddoktorski,January_2024,starknet,8
ddoktorski,July_2022,starknet,0
ddoktorski,July_2023,starknet,0
ddoktorski,June_2022,starknet,0
ddoktorski,June_2023,starknet,0
ddoktorski,March_2022,starknet,0
ddoktorski,March_2023,starknet,0
ddoktorski,March_2024,starknet,8
ddoktorski,May_2022,starknet,0
ddoktorski,May_2023,starknet,0
ddoktorski,November_2021,starknet,0
ddoktorski,November_2022,starknet,0
ddoktorski,November_2023,starknet,7
ddoktorski,October_2022,starknet,0
ddoktorski,October_2023,starknet,2
ddoktorski,September_2022,starknet,0
ddoktorski,September_2023,starknet,0
deche,April_2022,starknet,7
deche,April_2023,starknet,0
deche,August_2022,starknet,0
deche,August_2023,starknet,0
deche,December_2022,starknet,0
deche,December_2023,starknet,0
deche,February_2023,starknet,0
deche,February_2024,starknet,0
deche,January_2023,starknet,0
deche,January_2024,starknet,0
deche,July_2022,starknet,0
deche,July_2023,starknet,0
deche,June_2022,starknet,0
deche,June_2023,starknet,0
deche,March_2022,starknet,2
deche,March_2023,starknet,0
deche,March_2024,starknet,0
deche,May_2022,starknet,0
deche,May_2023,starknet,0
deche,November_2022,starknet,0
deche,November_2023,starknet,0
deche,October_2022,starknet,0
deche,October_2023,starknet,0
deche,September_2022,starknet,0
deche,September_2023,starknet,0
dedushky,April_2023,starknet,0
dedushky,August_2022,starknet,0
dedushky,August_2023,starknet,0
dedushky,December_2022,starknet,0
dedushky,December_2023,starknet,0
dedushky,February_2023,starknet,0
dedushky,February_2024,starknet,0
dedushky,January_2023,starknet,0
dedushky,January_2024,starknet,0
dedushky,July_2022,starknet,0
dedushky,July_2023,starknet,0
dedushky,June_2022,starknet,0
dedushky,June_2023,starknet,0
dedushky,March_2023,starknet,0
dedushky,March_2024,starknet,0
dedushky,May_2022,starknet,0
dedushky,May_2023,starknet,0
dedushky,November_2022,starknet,0
dedushky,November_2023,starknet,3
dedushky,October_2022,starknet,0
dedushky,October_2023,starknet,0
dedushky,September_2022,starknet,0
dedushky,September_2023,starknet,0
deepshah9696,December_2023,starknet,6
deepshah9696,February_2024,starknet,0
deepshah9696,January_2024,starknet,0
deepshah9696,March_2024,starknet,0
deepshah9696,November_2023,starknet,7
deepsourcebot,April_2020,starknet,0
deepsourcebot,April_2021,starknet,1
deepsourcebot,April_2022,starknet,0
deepsourcebot,April_2023,starknet,0
deepsourcebot,August_2019,starknet,0
deepsourcebot,August_2020,starknet,0
deepsourcebot,August_2021,starknet,0
deepsourcebot,August_2022,starknet,0
deepsourcebot,August_2023,starknet,0
deepsourcebot,December_2019,starknet,0
deepsourcebot,December_2020,starknet,0
deepsourcebot,December_2021,starknet,0
deepsourcebot,December_2022,starknet,0
deepsourcebot,December_2023,starknet,0
deepsourcebot,February_2020,starknet,0
deepsourcebot,February_2021,starknet,0
deepsourcebot,February_2022,starknet,0
deepsourcebot,February_2023,starknet,0
deepsourcebot,February_2024,starknet,0
deepsourcebot,January_2020,starknet,0
deepsourcebot,January_2021,starknet,0
deepsourcebot,January_2022,starknet,1
deepsourcebot,January_2023,starknet,0
deepsourcebot,January_2024,starknet,0
deepsourcebot,July_2020,starknet,0
deepsourcebot,July_2021,starknet,0
deepsourcebot,July_2022,starknet,0
deepsourcebot,July_2023,starknet,0
deepsourcebot,June_2020,starknet,0
deepsourcebot,June_2021,starknet,0
deepsourcebot,June_2022,starknet,0
deepsourcebot,June_2023,starknet,0
deepsourcebot,March_2020,starknet,0
deepsourcebot,March_2021,starknet,0
deepsourcebot,March_2022,starknet,0
deepsourcebot,March_2023,starknet,0
deepsourcebot,March_2024,starknet,0
deepsourcebot,May_2020,starknet,0
deepsourcebot,May_2021,starknet,0
deepsourcebot,May_2022,starknet,0
deepsourcebot,May_2023,starknet,0
deepsourcebot,November_2019,starknet,0
deepsourcebot,November_2020,starknet,0
deepsourcebot,November_2021,starknet,0
deepsourcebot,November_2022,starknet,0
deepsourcebot,November_2023,starknet,0
deepsourcebot,October_2019,starknet,0
deepsourcebot,October_2020,starknet,0
deepsourcebot,October_2021,starknet,0
deepsourcebot,October_2022,starknet,0
deepsourcebot,October_2023,starknet,0
deepsourcebot,September_2019,starknet,0
deepsourcebot,September_2020,starknet,0
deepsourcebot,September_2021,starknet,0
deepsourcebot,September_2022,starknet,0
deepsourcebot,September_2023,starknet,0
delaaxe,April_2022,starknet,25
delaaxe,April_2023,starknet,6
delaaxe,August_2022,starknet,0
delaaxe,August_2023,starknet,10
delaaxe,December_2021,starknet,4
delaaxe,December_2022,starknet,0
delaaxe,December_2023,starknet,0
delaaxe,February_2022,starknet,83
delaaxe,February_2023,starknet,24
delaaxe,February_2024,starknet,3
delaaxe,January_2022,starknet,33
delaaxe,January_2023,starknet,35
delaaxe,January_2024,starknet,15
delaaxe,July_2022,starknet,0
delaaxe,July_2023,starknet,28
delaaxe,June_2022,starknet,1
delaaxe,June_2023,starknet,2
delaaxe,March_2022,starknet,30
delaaxe,March_2023,starknet,13
delaaxe,March_2024,starknet,0
delaaxe,May_2022,starknet,116
delaaxe,May_2023,starknet,76
delaaxe,November_2021,starknet,53
delaaxe,November_2022,starknet,0
delaaxe,November_2023,starknet,2
delaaxe,October_2021,starknet,4
delaaxe,October_2022,starknet,0
delaaxe,October_2023,starknet,47
delaaxe,September_2021,starknet,0
delaaxe,September_2022,starknet,1
delaaxe,September_2023,starknet,27
dellwatson,February_2024,starknet,0
dellwatson,January_2024,starknet,4
dellwatson,March_2024,starknet,0
dependabot-preview[bot],April_2020,starknet,0
dependabot-preview[bot],April_2021,starknet,2
dependabot-preview[bot],April_2022,starknet,0
dependabot-preview[bot],April_2023,starknet,0
dependabot-preview[bot],August_2019,starknet,0
dependabot-preview[bot],August_2020,starknet,10
dependabot-preview[bot],August_2021,starknet,0
dependabot-preview[bot],August_2022,starknet,0
dependabot-preview[bot],August_2023,starknet,0
dependabot-preview[bot],December_2019,starknet,0
dependabot-preview[bot],December_2020,starknet,0
dependabot-preview[bot],December_2021,starknet,0
dependabot-preview[bot],December_2022,starknet,0
dependabot-preview[bot],December_2023,starknet,0
dependabot-preview[bot],February_2020,starknet,0
dependabot-preview[bot],February_2021,starknet,2
dependabot-preview[bot],February_2022,starknet,0
dependabot-preview[bot],February_2023,starknet,0
dependabot-preview[bot],February_2024,starknet,0
dependabot-preview[bot],January_2020,starknet,0
dependabot-preview[bot],January_2021,starknet,7
dependabot-preview[bot],January_2022,starknet,0
dependabot-preview[bot],January_2023,starknet,0
dependabot-preview[bot],January_2024,starknet,0
dependabot-preview[bot],July_2020,starknet,12
dependabot-preview[bot],July_2021,starknet,0
dependabot-preview[bot],July_2022,starknet,0
dependabot-preview[bot],July_2023,starknet,0
dependabot-preview[bot],June_2020,starknet,17
dependabot-preview[bot],June_2021,starknet,0
dependabot-preview[bot],June_2022,starknet,0
dependabot-preview[bot],June_2023,starknet,0
dependabot-preview[bot],March_2020,starknet,7
dependabot-preview[bot],March_2021,starknet,11
dependabot-preview[bot],March_2022,starknet,0
dependabot-preview[bot],March_2023,starknet,0
dependabot-preview[bot],March_2024,starknet,0
dependabot-preview[bot],May_2020,starknet,19
dependabot-preview[bot],May_2021,starknet,0
dependabot-preview[bot],May_2022,starknet,0
dependabot-preview[bot],May_2023,starknet,0
dependabot-preview[bot],November_2019,starknet,0
dependabot-preview[bot],November_2020,starknet,7
dependabot-preview[bot],November_2021,starknet,0
dependabot-preview[bot],November_2022,starknet,0
dependabot-preview[bot],November_2023,starknet,0
dependabot-preview[bot],October_2019,starknet,0
dependabot-preview[bot],October_2020,starknet,7
dependabot-preview[bot],October_2021,starknet,0
dependabot-preview[bot],October_2022,starknet,0
dependabot-preview[bot],October_2023,starknet,0
dependabot-preview[bot],September_2019,starknet,0
dependabot-preview[bot],September_2020,starknet,5
dependabot-preview[bot],September_2021,starknet,0
dependabot-preview[bot],September_2022,starknet,0
dependabot-preview[bot],September_2023,starknet,0
dependabot[bot],April_2018,starknet,0
dependabot[bot],April_2019,starknet,0
dependabot[bot],April_2020,starknet,0
dependabot[bot],April_2021,starknet,0
dependabot[bot],April_2022,starknet,67
dependabot[bot],April_2023,starknet,94
dependabot[bot],August_2017,starknet,0
dependabot[bot],August_2018,starknet,0
dependabot[bot],August_2019,starknet,0
dependabot[bot],August_2020,starknet,0
dependabot[bot],August_2021,starknet,4
dependabot[bot],August_2022,starknet,123
dependabot[bot],August_2023,starknet,34
dependabot[bot],December_2017,starknet,0
dependabot[bot],December_2018,starknet,0
dependabot[bot],December_2019,starknet,0
dependabot[bot],December_2020,starknet,0
dependabot[bot],December_2021,starknet,71
dependabot[bot],December_2022,starknet,51
dependabot[bot],December_2023,starknet,33
dependabot[bot],February_2018,starknet,0
dependabot[bot],February_2019,starknet,0
dependabot[bot],February_2020,starknet,0
dependabot[bot],February_2021,starknet,0
dependabot[bot],February_2022,starknet,78
dependabot[bot],February_2023,starknet,105
dependabot[bot],February_2024,starknet,14
dependabot[bot],January_2018,starknet,0
dependabot[bot],January_2019,starknet,0
dependabot[bot],January_2020,starknet,0
dependabot[bot],January_2021,starknet,0
dependabot[bot],January_2022,starknet,66
dependabot[bot],January_2023,starknet,90
dependabot[bot],January_2024,starknet,24
dependabot[bot],July_2017,starknet,0
dependabot[bot],July_2018,starknet,0
dependabot[bot],July_2019,starknet,0
dependabot[bot],July_2020,starknet,0
dependabot[bot],July_2021,starknet,4
dependabot[bot],July_2022,starknet,139
dependabot[bot],July_2023,starknet,57
dependabot[bot],June_2018,starknet,0
dependabot[bot],June_2019,starknet,0
dependabot[bot],June_2020,starknet,0
dependabot[bot],June_2021,starknet,0
dependabot[bot],June_2022,starknet,134
dependabot[bot],June_2023,starknet,43
dependabot[bot],March_2018,starknet,0
dependabot[bot],March_2019,starknet,0
dependabot[bot],March_2020,starknet,1
dependabot[bot],March_2021,starknet,0
dependabot[bot],March_2022,starknet,72
dependabot[bot],March_2023,starknet,91
dependabot[bot],March_2024,starknet,34
dependabot[bot],May_2018,starknet,0
dependabot[bot],May_2019,starknet,0
dependabot[bot],May_2020,starknet,0
dependabot[bot],May_2021,starknet,4
dependabot[bot],May_2022,starknet,184
dependabot[bot],May_2023,starknet,67
dependabot[bot],November_2017,starknet,0
dependabot[bot],November_2018,starknet,0
dependabot[bot],November_2019,starknet,0
dependabot[bot],November_2020,starknet,4
dependabot[bot],November_2021,starknet,28
dependabot[bot],November_2022,starknet,49
dependabot[bot],November_2023,starknet,26
dependabot[bot],October_2017,starknet,0
dependabot[bot],October_2018,starknet,0
dependabot[bot],October_2019,starknet,0
dependabot[bot],October_2020,starknet,0
dependabot[bot],October_2021,starknet,0
dependabot[bot],October_2022,starknet,116
dependabot[bot],October_2023,starknet,76
dependabot[bot],September_2017,starknet,0
dependabot[bot],September_2018,starknet,0
dependabot[bot],September_2019,starknet,0
dependabot[bot],September_2020,starknet,0
dependabot[bot],September_2021,starknet,5
dependabot[bot],September_2022,starknet,125
dependabot[bot],September_2023,starknet,44
derr-stack,August_2023,starknet,8
derr-stack,December_2023,starknet,0
derr-stack,February_2024,starknet,2
derr-stack,January_2024,starknet,0
derr-stack,March_2024,starknet,0
derr-stack,November_2023,starknet,0
derr-stack,October_2023,starknet,0
derr-stack,September_2023,starknet,0
derrick-yang,April_2023,starknet,0
derrick-yang,August_2023,starknet,1
derrick-yang,December_2023,starknet,0
derrick-yang,February_2023,starknet,0
derrick-yang,February_2024,starknet,0
derrick-yang,January_2023,starknet,0
derrick-yang,January_2024,starknet,0
derrick-yang,July_2023,starknet,0
derrick-yang,June_2023,starknet,0
derrick-yang,March_2023,starknet,0
derrick-yang,March_2024,starknet,0
derrick-yang,May_2023,starknet,0
derrick-yang,November_2023,starknet,0
derrick-yang,October_2023,starknet,0
derrick-yang,September_2023,starknet,0
detidfedeh,February_2024,starknet,2
detidfedeh,March_2024,starknet,0
dev-ninth,April_2023,starknet,3
dev-ninth,August_2023,starknet,0
dev-ninth,December_2023,starknet,1
dev-ninth,February_2024,starknet,2
dev-ninth,January_2024,starknet,0
dev-ninth,July_2023,starknet,6
dev-ninth,June_2023,starknet,0
dev-ninth,March_2024,starknet,0
dev-ninth,May_2023,starknet,0
dev-ninth,November_2023,starknet,0
dev-ninth,October_2023,starknet,1
dev-ninth,September_2023,starknet,6
develNerd,February_2024,starknet,0
develNerd,January_2024,starknet,2
develNerd,March_2024,starknet,0
devenmatthews,April_2022,starknet,0
devenmatthews,April_2023,starknet,0
devenmatthews,August_2022,starknet,0
devenmatthews,August_2023,starknet,0
devenmatthews,December_2022,starknet,0
devenmatthews,December_2023,starknet,0
devenmatthews,February_2022,starknet,0
devenmatthews,February_2023,starknet,0
devenmatthews,February_2024,starknet,0
devenmatthews,January_2022,starknet,0
devenmatthews,January_2023,starknet,0
devenmatthews,January_2024,starknet,0
devenmatthews,July_2022,starknet,0
devenmatthews,July_2023,starknet,0
devenmatthews,June_2022,starknet,5
devenmatthews,June_2023,starknet,0
devenmatthews,March_2022,starknet,0
devenmatthews,March_2023,starknet,0
devenmatthews,March_2024,starknet,0
devenmatthews,May_2022,starknet,12
devenmatthews,May_2023,starknet,0
devenmatthews,November_2022,starknet,0
devenmatthews,November_2023,starknet,0
devenmatthews,October_2022,starknet,0
devenmatthews,October_2023,starknet,0
devenmatthews,September_2022,starknet,0
devenmatthews,September_2023,starknet,0
devival,April_2023,starknet,0
devival,August_2023,starknet,0
devival,December_2023,starknet,0
devival,February_2023,starknet,0
devival,February_2024,starknet,0
devival,January_2023,starknet,0
devival,January_2024,starknet,0
devival,July_2023,starknet,0
devival,June_2023,starknet,0
devival,March_2023,starknet,0
devival,March_2024,starknet,0
devival,May_2023,starknet,0
devival,November_2023,starknet,4
devival,October_2023,starknet,0
devival,September_2023,starknet,0
devmulumia,December_2023,starknet,0
devmulumia,February_2024,starknet,0
devmulumia,January_2024,starknet,0
devmulumia,March_2024,starknet,0
devmulumia,November_2023,starknet,0
devmulumia,October_2023,starknet,0
devmulumia,September_2023,starknet,1
devnet0x,April_2022,starknet,0
devnet0x,April_2023,starknet,10
devnet0x,August_2022,starknet,0
devnet0x,August_2023,starknet,7
devnet0x,December_2022,starknet,0
devnet0x,December_2023,starknet,3
devnet0x,February_2022,starknet,0
devnet0x,February_2023,starknet,8
devnet0x,February_2024,starknet,1
devnet0x,January_2023,starknet,14
devnet0x,January_2024,starknet,10
devnet0x,July_2022,starknet,0
devnet0x,July_2023,starknet,5
devnet0x,June_2022,starknet,0
devnet0x,June_2023,starknet,2
devnet0x,March_2022,starknet,0
devnet0x,March_2023,starknet,16
devnet0x,March_2024,starknet,1
devnet0x,May_2022,starknet,0
devnet0x,May_2023,starknet,17
devnet0x,November_2022,starknet,0
devnet0x,November_2023,starknet,11
devnet0x,October_2022,starknet,0
devnet0x,October_2023,starknet,16
devnet0x,September_2022,starknet,0
devnet0x,September_2023,starknet,5
devpeek,April_2022,starknet,10
devpeek,April_2023,starknet,0
devpeek,August_2022,starknet,7
devpeek,August_2023,starknet,0
devpeek,December_2021,starknet,0
devpeek,December_2022,starknet,3
devpeek,December_2023,starknet,0
devpeek,February_2022,starknet,0
devpeek,February_2023,starknet,0
devpeek,February_2024,starknet,0
devpeek,January_2022,starknet,0
devpeek,January_2023,starknet,2
devpeek,January_2024,starknet,0
devpeek,July_2022,starknet,3
devpeek,July_2023,starknet,0
devpeek,June_2022,starknet,0
devpeek,June_2023,starknet,0
devpeek,March_2022,starknet,0
devpeek,March_2023,starknet,0
devpeek,March_2024,starknet,0
devpeek,May_2022,starknet,0
devpeek,May_2023,starknet,0
